asset,time,headline_count,positive,negative,neutral,score,confidence
CAKE/USDT,2022-07-20T20:00:00+00:00,6,4,2,0,0.3333,0.5946
CAKE/USDT,2022-07-21T00:00:00+00:00,5,1,0,4,0.2,0.6064
CAKE/USDT,2022-07-21T04:00:00+00:00,1,0,1,0,-1.0,0.7784
CAKE/USDT,2022-07-21T08:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-07-21T12:00:00+00:00,5,5,0,0,1.0,0.7652
CAKE/USDT,2022-07-21T16:00:00+00:00,8,7,1,0,0.75,0.6161
CAKE/USDT,2022-07-21T20:00:00+00:00,5,2,1,2,0.2,0.7118
CAKE/USDT,2022-07-22T00:00:00+00:00,2,0,0,2,0.0,0.7991
CAKE/USDT,2022-07-22T04:00:00+00:00,4,4,0,0,1.0,0.6268
CAKE/USDT,2022-07-22T08:00:00+00:00,8,1,1,6,0.0,0.5931
CAKE/USDT,2022-07-22T12:00:00+00:00,2,1,0,1,0.5,0.6452
CAKE/USDT,2022-07-22T16:00:00+00:00,5,0,3,2,-0.6,0.6154
CAKE/USDT,2022-07-22T20:00:00+00:00,2,0,0,2,0.0,0.7895
CAKE/USDT,2022-07-23T00:00:00+00:00,1,1,0,0,1.0,0.7553
CAKE/USDT,2022-07-23T04:00:00+00:00,5,0,1,4,-0.2,0.7838
CAKE/USDT,2022-07-23T08:00:00+00:00,4,3,1,0,0.5,0.9182
CAKE/USDT,2022-07-23T12:00:00+00:00,10,10,0,0,1.0,0.6581
CAKE/USDT,2022-07-23T16:00:00+00:00,7,7,0,0,1.0,0.8905
CAKE/USDT,2022-07-23T20:00:00+00:00,9,1,7,1,-0.6667,0.6503
CAKE/USDT,2022-07-24T00:00:00+00:00,1,0,1,0,-1.0,0.6058
CAKE/USDT,2022-07-24T04:00:00+00:00,10,5,1,4,0.4,0.6749
CAKE/USDT,2022-07-24T08:00:00+00:00,8,1,1,6,0.0,0.845
CAKE/USDT,2022-07-24T12:00:00+00:00,7,5,0,2,0.7143,0.9285
CAKE/USDT,2022-07-24T16:00:00+00:00,2,1,0,1,0.5,0.5251
CAKE/USDT,2022-07-24T20:00:00+00:00,4,4,0,0,1.0,0.8665
CAKE/USDT,2022-07-25T00:00:00+00:00,3,3,0,0,1.0,0.7254
CAKE/USDT,2022-07-25T04:00:00+00:00,5,3,0,2,0.6,0.941
CAKE/USDT,2022-07-25T08:00:00+00:00,4,1,1,2,0.0,0.7883
CAKE/USDT,2022-07-25T12:00:00+00:00,6,4,1,1,0.5,0.945
CAKE/USDT,2022-07-25T16:00:00+00:00,7,0,5,2,-0.7143,0.6623
CAKE/USDT,2022-07-25T20:00:00+00:00,6,4,1,1,0.5,0.6139
CAKE/USDT,2022-07-26T00:00:00+00:00,9,4,2,3,0.2222,0.9009
CAKE/USDT,2022-07-26T04:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-07-26T08:00:00+00:00,1,0,1,0,-1.0,0.573
CAKE/USDT,2022-07-26T12:00:00+00:00,7,7,0,0,1.0,0.8111
CAKE/USDT,2022-07-26T16:00:00+00:00,5,2,1,2,0.2,0.5574
CAKE/USDT,2022-07-26T20:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-07-27T00:00:00+00:00,1,0,1,0,-1.0,0.8056
CAKE/USDT,2022-07-27T04:00:00+00:00,9,1,3,5,-0.2222,0.9797
CAKE/USDT,2022-07-27T08:00:00+00:00,10,9,0,1,0.9,0.6849
CAKE/USDT,2022-07-27T12:00:00+00:00,5,1,4,0,-0.6,0.6533
CAKE/USDT,2022-07-27T16:00:00+00:00,8,1,1,6,0.0,0.5446
CAKE/USDT,2022-07-27T20:00:00+00:00,7,0,3,4,-0.4286,0.6498
CAKE/USDT,2022-07-28T00:00:00+00:00,5,3,0,2,0.6,0.8215
CAKE/USDT,2022-07-28T04:00:00+00:00,6,2,1,3,0.1667,0.6922
CAKE/USDT,2022-07-28T08:00:00+00:00,4,2,1,1,0.25,0.6419
CAKE/USDT,2022-07-28T12:00:00+00:00,2,0,0,2,0.0,0.9808
CAKE/USDT,2022-07-28T16:00:00+00:00,3,2,1,0,0.3333,0.8965
CAKE/USDT,2022-07-28T20:00:00+00:00,9,2,2,5,0.0,0.8318
CAKE/USDT,2022-07-29T00:00:00+00:00,9,4,0,5,0.4444,0.7451
CAKE/USDT,2022-07-29T04:00:00+00:00,1,1,0,0,1.0,0.8332
CAKE/USDT,2022-07-29T08:00:00+00:00,3,2,1,0,0.3333,0.6915
CAKE/USDT,2022-07-29T12:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-07-29T16:00:00+00:00,9,5,2,2,0.3333,0.7361
CAKE/USDT,2022-07-29T20:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-07-30T00:00:00+00:00,10,0,6,4,-0.6,0.5254
CAKE/USDT,2022-07-30T04:00:00+00:00,3,0,0,3,0.0,0.7207
CAKE/USDT,2022-07-30T08:00:00+00:00,5,0,3,2,-0.6,0.5949
CAKE/USDT,2022-07-30T12:00:00+00:00,2,0,1,1,-0.5,0.8162
CAKE/USDT,2022-07-30T16:00:00+00:00,1,0,0,1,0.0,0.9563
CAKE/USDT,2022-07-30T20:00:00+00:00,2,1,0,1,0.5,0.7438
CAKE/USDT,2022-07-31T00:00:00+00:00,6,0,3,3,-0.5,0.7573
CAKE/USDT,2022-07-31T04:00:00+00:00,9,5,3,1,0.2222,0.6265
CAKE/USDT,2022-07-31T08:00:00+00:00,1,1,0,0,1.0,0.5609
CAKE/USDT,2022-07-31T12:00:00+00:00,3,1,1,1,0.0,0.696
CAKE/USDT,2022-07-31T16:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-07-31T20:00:00+00:00,2,2,0,0,1.0,0.9903
CAKE/USDT,2022-08-01T00:00:00+00:00,9,1,5,3,-0.4444,0.9524
CAKE/USDT,2022-08-01T04:00:00+00:00,5,4,0,1,0.8,0.7196
CAKE/USDT,2022-08-01T08:00:00+00:00,9,1,5,3,-0.4444,0.8635
CAKE/USDT,2022-08-01T12:00:00+00:00,8,2,4,2,-0.25,0.5298
CAKE/USDT,2022-08-01T16:00:00+00:00,5,1,2,2,-0.2,0.7963
CAKE/USDT,2022-08-01T20:00:00+00:00,2,0,2,0,-1.0,0.9314
CAKE/USDT,2022-08-02T00:00:00+00:00,10,10,0,0,1.0,0.8252
CAKE/USDT,2022-08-02T04:00:00+00:00,2,2,0,0,1.0,0.7519
CAKE/USDT,2022-08-02T08:00:00+00:00,4,0,2,2,-0.5,0.5034
CAKE/USDT,2022-08-02T12:00:00+00:00,1,0,1,0,-1.0,0.8467
CAKE/USDT,2022-08-02T16:00:00+00:00,6,4,2,0,0.3333,0.5948
CAKE/USDT,2022-08-02T20:00:00+00:00,1,1,0,0,1.0,0.7061
CAKE/USDT,2022-08-03T00:00:00+00:00,2,0,0,2,0.0,0.9144
CAKE/USDT,2022-08-03T04:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-03T08:00:00+00:00,1,1,0,0,1.0,0.945
CAKE/USDT,2022-08-03T12:00:00+00:00,2,0,2,0,-1.0,0.9511
CAKE/USDT,2022-08-03T16:00:00+00:00,10,4,5,1,-0.1,0.6536
CAKE/USDT,2022-08-03T20:00:00+00:00,9,8,1,0,0.7778,0.7016
CAKE/USDT,2022-08-04T00:00:00+00:00,9,4,4,1,0.0,0.5371
CAKE/USDT,2022-08-04T04:00:00+00:00,8,2,3,3,-0.125,0.5933
CAKE/USDT,2022-08-04T08:00:00+00:00,9,1,3,5,-0.2222,0.831
CAKE/USDT,2022-08-04T12:00:00+00:00,7,5,2,0,0.4286,0.9758
CAKE/USDT,2022-08-04T16:00:00+00:00,6,2,2,2,0.0,0.8469
CAKE/USDT,2022-08-04T20:00:00+00:00,9,1,5,3,-0.4444,0.5957
CAKE/USDT,2022-08-05T00:00:00+00:00,2,2,0,0,1.0,0.7799
CAKE/USDT,2022-08-05T04:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-05T08:00:00+00:00,1,0,0,1,0.0,0.5308
CAKE/USDT,2022-08-05T12:00:00+00:00,5,1,1,3,0.0,0.5512
CAKE/USDT,2022-08-05T16:00:00+00:00,6,6,0,0,1.0,0.9436
CAKE/USDT,2022-08-05T20:00:00+00:00,3,2,0,1,0.6667,0.7716
CAKE/USDT,2022-08-06T00:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-06T04:00:00+00:00,2,0,2,0,-1.0,0.9384
CAKE/USDT,2022-08-06T08:00:00+00:00,4,3,0,1,0.75,0.9713
CAKE/USDT,2022-08-06T12:00:00+00:00,7,1,5,1,-0.5714,0.6213
CAKE/USDT,2022-08-06T16:00:00+00:00,2,0,0,2,0.0,0.6566
CAKE/USDT,2022-08-06T20:00:00+00:00,4,1,1,2,0.0,0.7684
CAKE/USDT,2022-08-07T00:00:00+00:00,7,0,7,0,-1.0,0.737
CAKE/USDT,2022-08-07T04:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-07T08:00:00+00:00,4,1,1,2,0.0,0.8259
CAKE/USDT,2022-08-07T12:00:00+00:00,10,10,0,0,1.0,0.8199
CAKE/USDT,2022-08-07T16:00:00+00:00,6,5,1,0,0.6667,0.955
CAKE/USDT,2022-08-07T20:00:00+00:00,4,0,4,0,-1.0,0.8504
CAKE/USDT,2022-08-08T00:00:00+00:00,7,7,0,0,1.0,0.5375
CAKE/USDT,2022-08-08T04:00:00+00:00,7,5,0,2,0.7143,0.8967
CAKE/USDT,2022-08-08T08:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-08T12:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-08T16:00:00+00:00,3,1,2,0,-0.3333,0.5179
CAKE/USDT,2022-08-08T20:00:00+00:00,5,0,0,5,0.0,0.844
CAKE/USDT,2022-08-09T00:00:00+00:00,9,7,0,2,0.7778,0.6418
CAKE/USDT,2022-08-09T04:00:00+00:00,7,2,2,3,0.0,0.6383
CAKE/USDT,2022-08-09T08:00:00+00:00,6,2,2,2,0.0,0.9427
CAKE/USDT,2022-08-09T12:00:00+00:00,6,5,0,1,0.8333,0.7968
CAKE/USDT,2022-08-09T16:00:00+00:00,7,6,0,1,0.8571,0.7905
CAKE/USDT,2022-08-09T20:00:00+00:00,5,5,0,0,1.0,0.6098
CAKE/USDT,2022-08-10T00:00:00+00:00,10,1,8,1,-0.7,0.5846
CAKE/USDT,2022-08-10T04:00:00+00:00,8,3,3,2,0.0,0.8241
CAKE/USDT,2022-08-10T08:00:00+00:00,10,10,0,0,1.0,0.8885
CAKE/USDT,2022-08-10T12:00:00+00:00,7,6,0,1,0.8571,0.7391
CAKE/USDT,2022-08-10T16:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-10T20:00:00+00:00,4,1,1,2,0.0,0.6761
CAKE/USDT,2022-08-11T00:00:00+00:00,7,3,0,4,0.4286,0.7605
CAKE/USDT,2022-08-11T04:00:00+00:00,9,5,4,0,0.1111,0.6176
CAKE/USDT,2022-08-11T08:00:00+00:00,1,1,0,0,1.0,0.8372
CAKE/USDT,2022-08-11T12:00:00+00:00,10,3,5,2,-0.2,0.6247
CAKE/USDT,2022-08-11T16:00:00+00:00,7,0,5,2,-0.7143,0.5034
CAKE/USDT,2022-08-11T20:00:00+00:00,7,0,7,0,-1.0,0.7397
CAKE/USDT,2022-08-12T00:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-12T04:00:00+00:00,8,8,0,0,1.0,0.7832
CAKE/USDT,2022-08-12T08:00:00+00:00,10,9,1,0,0.8,0.5989
CAKE/USDT,2022-08-12T12:00:00+00:00,5,3,1,1,0.4,0.7523
CAKE/USDT,2022-08-12T16:00:00+00:00,6,1,0,5,0.1667,0.6188
CAKE/USDT,2022-08-12T20:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-13T00:00:00+00:00,5,4,1,0,0.6,0.5365
CAKE/USDT,2022-08-13T04:00:00+00:00,4,4,0,0,1.0,0.8699
CAKE/USDT,2022-08-13T08:00:00+00:00,4,1,1,2,0.0,0.9501
CAKE/USDT,2022-08-13T12:00:00+00:00,9,5,2,2,0.3333,0.5504
CAKE/USDT,2022-08-13T16:00:00+00:00,3,0,2,1,-0.6667,0.8062
CAKE/USDT,2022-08-13T20:00:00+00:00,5,2,0,3,0.4,0.7909
CAKE/USDT,2022-08-14T00:00:00+00:00,3,2,0,1,0.6667,0.9604
CAKE/USDT,2022-08-14T04:00:00+00:00,1,0,1,0,-1.0,0.7489
CAKE/USDT,2022-08-14T08:00:00+00:00,5,0,5,0,-1.0,0.6152
CAKE/USDT,2022-08-14T12:00:00+00:00,6,1,3,2,-0.3333,0.8782
CAKE/USDT,2022-08-14T16:00:00+00:00,9,0,5,4,-0.5556,0.867
CAKE/USDT,2022-08-14T20:00:00+00:00,4,0,3,1,-0.75,0.6187
CAKE/USDT,2022-08-15T00:00:00+00:00,2,0,0,2,0.0,0.6304
CAKE/USDT,2022-08-15T04:00:00+00:00,6,6,0,0,1.0,0.9216
CAKE/USDT,2022-08-15T08:00:00+00:00,7,0,3,4,-0.4286,0.9418
CAKE/USDT,2022-08-15T12:00:00+00:00,10,2,3,5,-0.1,0.8167
CAKE/USDT,2022-08-15T16:00:00+00:00,8,1,2,5,-0.125,0.758
CAKE/USDT,2022-08-15T20:00:00+00:00,7,1,6,0,-0.7143,0.9366
CAKE/USDT,2022-08-16T00:00:00+00:00,9,9,0,0,1.0,0.6767
CAKE/USDT,2022-08-16T04:00:00+00:00,4,3,1,0,0.5,0.9387
CAKE/USDT,2022-08-16T08:00:00+00:00,1,0,0,1,0.0,0.7206
CAKE/USDT,2022-08-16T12:00:00+00:00,5,4,1,0,0.6,0.6221
CAKE/USDT,2022-08-16T16:00:00+00:00,7,3,0,4,0.4286,0.5438
CAKE/USDT,2022-08-16T20:00:00+00:00,9,3,1,5,0.2222,0.9953
CAKE/USDT,2022-08-17T00:00:00+00:00,1,0,1,0,-1.0,0.581
CAKE/USDT,2022-08-17T04:00:00+00:00,3,0,3,0,-1.0,0.866
CAKE/USDT,2022-08-17T08:00:00+00:00,5,4,1,0,0.6,0.8367
CAKE/USDT,2022-08-17T12:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-17T16:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-17T20:00:00+00:00,3,0,0,3,0.0,0.6217
CAKE/USDT,2022-08-18T00:00:00+00:00,6,2,4,0,-0.3333,0.9759
CAKE/USDT,2022-08-18T04:00:00+00:00,1,0,0,1,0.0,0.5645
CAKE/USDT,2022-08-18T08:00:00+00:00,8,2,2,4,0.0,0.5379
CAKE/USDT,2022-08-18T12:00:00+00:00,4,0,4,0,-1.0,0.5436
CAKE/USDT,2022-08-18T16:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-18T20:00:00+00:00,2,2,0,0,1.0,0.9863
CAKE/USDT,2022-08-19T00:00:00+00:00,1,1,0,0,1.0,0.7665
CAKE/USDT,2022-08-19T04:00:00+00:00,10,10,0,0,1.0,0.5919
CAKE/USDT,2022-08-19T08:00:00+00:00,1,1,0,0,1.0,0.9309
CAKE/USDT,2022-08-19T12:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-19T16:00:00+00:00,3,1,0,2,0.3333,0.6401
CAKE/USDT,2022-08-19T20:00:00+00:00,10,4,5,1,-0.1,0.7478
CAKE/USDT,2022-08-20T00:00:00+00:00,3,1,1,1,0.0,0.6527
CAKE/USDT,2022-08-20T04:00:00+00:00,1,0,1,0,-1.0,0.6806
CAKE/USDT,2022-08-20T08:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-20T12:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-20T16:00:00+00:00,4,3,0,1,0.75,0.5328
CAKE/USDT,2022-08-20T20:00:00+00:00,10,4,0,6,0.4,0.5996
CAKE/USDT,2022-08-21T00:00:00+00:00,3,2,1,0,0.3333,0.667
CAKE/USDT,2022-08-21T04:00:00+00:00,7,4,1,2,0.4286,0.5237
CAKE/USDT,2022-08-21T08:00:00+00:00,7,2,5,0,-0.4286,0.8405
CAKE/USDT,2022-08-21T12:00:00+00:00,10,3,5,2,-0.2,0.7116
CAKE/USDT,2022-08-21T16:00:00+00:00,7,2,5,0,-0.4286,0.5425
CAKE/USDT,2022-08-21T20:00:00+00:00,6,6,0,0,1.0,0.8554
CAKE/USDT,2022-08-22T00:00:00+00:00,9,8,1,0,0.7778,0.8577
CAKE/USDT,2022-08-22T04:00:00+00:00,7,7,0,0,1.0,0.7381
CAKE/USDT,2022-08-22T08:00:00+00:00,7,5,0,2,0.7143,0.6089
CAKE/USDT,2022-08-22T12:00:00+00:00,7,7,0,0,1.0,0.5644
CAKE/USDT,2022-08-22T16:00:00+00:00,3,0,1,2,-0.3333,0.8074
CAKE/USDT,2022-08-22T20:00:00+00:00,10,10,0,0,1.0,0.5209
CAKE/USDT,2022-08-23T00:00:00+00:00,8,7,0,1,0.875,0.5194
CAKE/USDT,2022-08-23T04:00:00+00:00,5,0,4,1,-0.8,0.6265
CAKE/USDT,2022-08-23T08:00:00+00:00,5,5,0,0,1.0,0.9647
CAKE/USDT,2022-08-23T12:00:00+00:00,1,1,0,0,1.0,0.6403
CAKE/USDT,2022-08-23T16:00:00+00:00,8,8,0,0,1.0,0.7493
CAKE/USDT,2022-08-23T20:00:00+00:00,9,6,2,1,0.4444,0.864
CAKE/USDT,2022-08-24T00:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-24T04:00:00+00:00,3,0,2,1,-0.6667,0.9382
CAKE/USDT,2022-08-24T08:00:00+00:00,5,4,1,0,0.6,0.8099
CAKE/USDT,2022-08-24T12:00:00+00:00,9,1,8,0,-0.7778,0.8188
CAKE/USDT,2022-08-24T16:00:00+00:00,3,3,0,0,1.0,0.5165
CAKE/USDT,2022-08-24T20:00:00+00:00,4,2,2,0,0.0,0.5956
CAKE/USDT,2022-08-25T00:00:00+00:00,3,1,1,1,0.0,0.5406
CAKE/USDT,2022-08-25T04:00:00+00:00,9,5,2,2,0.3333,0.5155
CAKE/USDT,2022-08-25T08:00:00+00:00,6,1,4,1,-0.5,0.657
CAKE/USDT,2022-08-25T12:00:00+00:00,6,3,0,3,0.5,0.5701
CAKE/USDT,2022-08-25T16:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-25T20:00:00+00:00,7,1,6,0,-0.7143,0.6776
CAKE/USDT,2022-08-26T00:00:00+00:00,7,4,1,2,0.4286,0.5276
CAKE/USDT,2022-08-26T04:00:00+00:00,5,2,2,1,0.0,0.8595
CAKE/USDT,2022-08-26T08:00:00+00:00,3,2,1,0,0.3333,0.6412
CAKE/USDT,2022-08-26T12:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-26T16:00:00+00:00,7,6,1,0,0.7143,0.734
CAKE/USDT,2022-08-26T20:00:00+00:00,8,8,0,0,1.0,0.8222
CAKE/USDT,2022-08-27T00:00:00+00:00,2,0,0,2,0.0,0.8701
CAKE/USDT,2022-08-27T04:00:00+00:00,7,2,5,0,-0.4286,0.833
CAKE/USDT,2022-08-27T08:00:00+00:00,4,0,4,0,-1.0,0.6552
CAKE/USDT,2022-08-27T12:00:00+00:00,1,0,0,1,0.0,0.6475
CAKE/USDT,2022-08-27T16:00:00+00:00,1,1,0,0,1.0,0.8343
CAKE/USDT,2022-08-27T20:00:00+00:00,8,0,4,4,-0.5,0.5474
CAKE/USDT,2022-08-28T00:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-28T04:00:00+00:00,4,4,0,0,1.0,0.7044
CAKE/USDT,2022-08-28T08:00:00+00:00,1,1,0,0,1.0,0.9755
CAKE/USDT,2022-08-28T12:00:00+00:00,2,1,0,1,0.5,0.8848
CAKE/USDT,2022-08-28T16:00:00+00:00,4,3,0,1,0.75,0.8479
CAKE/USDT,2022-08-28T20:00:00+00:00,9,8,1,0,0.7778,0.735
CAKE/USDT,2022-08-29T00:00:00+00:00,1,0,0,1,0.0,0.751
CAKE/USDT,2022-08-29T04:00:00+00:00,7,0,3,4,-0.4286,0.6211
CAKE/USDT,2022-08-29T08:00:00+00:00,5,3,0,2,0.6,0.8465
CAKE/USDT,2022-08-29T12:00:00+00:00,10,4,1,5,0.3,0.8929
CAKE/USDT,2022-08-29T16:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-08-29T20:00:00+00:00,7,3,1,3,0.2857,0.654
CAKE/USDT,2022-08-30T00:00:00+00:00,6,5,1,0,0.6667,0.8863
CAKE/USDT,2022-08-30T04:00:00+00:00,9,9,0,0,1.0,0.8286
CAKE/USDT,2022-08-30T08:00:00+00:00,4,4,0,0,1.0,0.8774
CAKE/USDT,2022-08-30T12:00:00+00:00,10,0,4,6,-0.4,0.899
CAKE/USDT,2022-08-30T16:00:00+00:00,3,0,3,0,-1.0,0.7212
CAKE/USDT,2022-08-30T20:00:00+00:00,9,8,0,1,0.8889,0.6306
CAKE/USDT,2022-08-31T00:00:00+00:00,9,2,4,3,-0.2222,0.7336
CAKE/USDT,2022-08-31T04:00:00+00:00,4,4,0,0,1.0,0.5526
CAKE/USDT,2022-08-31T08:00:00+00:00,10,3,0,7,0.3,0.5466
CAKE/USDT,2022-08-31T12:00:00+00:00,6,6,0,0,1.0,0.6225
CAKE/USDT,2022-08-31T16:00:00+00:00,3,0,2,1,-0.6667,0.9612
CAKE/USDT,2022-08-31T20:00:00+00:00,6,6,0,0,1.0,0.5484
CAKE/USDT,2022-09-01T00:00:00+00:00,1,0,1,0,-1.0,0.6836
CAKE/USDT,2022-09-01T04:00:00+00:00,1,1,0,0,1.0,0.5108
CAKE/USDT,2022-09-01T08:00:00+00:00,4,1,3,0,-0.5,0.6354
CAKE/USDT,2022-09-01T12:00:00+00:00,2,1,1,0,0.0,0.903
CAKE/USDT,2022-09-01T16:00:00+00:00,7,4,0,3,0.5714,0.9863
CAKE/USDT,2022-09-01T20:00:00+00:00,5,1,3,1,-0.4,0.569
CAKE/USDT,2022-09-02T00:00:00+00:00,1,0,0,1,0.0,0.5617
CAKE/USDT,2022-09-02T04:00:00+00:00,5,2,0,3,0.4,0.8185
CAKE/USDT,2022-09-02T08:00:00+00:00,1,0,0,1,0.0,0.5139
CAKE/USDT,2022-09-02T12:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-09-02T16:00:00+00:00,7,1,1,5,0.0,0.8685
CAKE/USDT,2022-09-02T20:00:00+00:00,10,9,0,1,0.9,0.5264
CAKE/USDT,2022-09-03T00:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-09-03T04:00:00+00:00,5,1,1,3,0.0,0.5377
CAKE/USDT,2022-09-03T08:00:00+00:00,10,4,2,4,0.2,0.582
CAKE/USDT,2022-09-03T12:00:00+00:00,6,6,0,0,1.0,0.827
CAKE/USDT,2022-09-03T16:00:00+00:00,3,2,0,1,0.6667,0.7803
CAKE/USDT,2022-09-03T20:00:00+00:00,10,2,5,3,-0.3,0.8875
CAKE/USDT,2022-09-04T00:00:00+00:00,1,0,1,0,-1.0,0.5543
CAKE/USDT,2022-09-04T04:00:00+00:00,10,5,5,0,0.0,0.8822
CAKE/USDT,2022-09-04T08:00:00+00:00,9,9,0,0,1.0,0.6351
CAKE/USDT,2022-09-04T12:00:00+00:00,2,1,0,1,0.5,0.767
CAKE/USDT,2022-09-04T16:00:00+00:00,5,2,1,2,0.2,0.7193
CAKE/USDT,2022-09-04T20:00:00+00:00,5,4,0,1,0.8,0.7007
CAKE/USDT,2022-09-05T00:00:00+00:00,2,2,0,0,1.0,0.53
CAKE/USDT,2022-09-05T04:00:00+00:00,1,1,0,0,1.0,0.9837
CAKE/USDT,2022-09-05T08:00:00+00:00,2,0,0,2,0.0,0.5974
CAKE/USDT,2022-09-05T12:00:00+00:00,8,5,1,2,0.5,0.9127
CAKE/USDT,2022-09-05T16:00:00+00:00,8,0,3,5,-0.375,0.9745
CAKE/USDT,2022-09-05T20:00:00+00:00,10,5,5,0,0.0,0.5857
CAKE/USDT,2022-09-06T00:00:00+00:00,8,0,5,3,-0.625,0.514
CAKE/USDT,2022-09-06T04:00:00+00:00,7,5,0,2,0.7143,0.9364
CAKE/USDT,2022-09-06T08:00:00+00:00,10,8,0,2,0.8,0.793
CAKE/USDT,2022-09-06T12:00:00+00:00,10,7,1,2,0.6,0.6804
CAKE/USDT,2022-09-06T16:00:00+00:00,4,1,2,1,-0.25,0.5904
CAKE/USDT,2022-09-06T20:00:00+00:00,7,7,0,0,1.0,0.7412
CAKE/USDT,2022-09-07T00:00:00+00:00,4,2,2,0,0.0,0.6953
CAKE/USDT,2022-09-07T04:00:00+00:00,9,3,0,6,0.3333,0.6531
CAKE/USDT,2022-09-07T08:00:00+00:00,4,0,0,4,0.0,0.7174
CAKE/USDT,2022-09-07T12:00:00+00:00,6,4,2,0,0.3333,0.9369
CAKE/USDT,2022-09-07T16:00:00+00:00,2,1,1,0,0.0,0.7732
CAKE/USDT,2022-09-07T20:00:00+00:00,2,2,0,0,1.0,0.6821
CAKE/USDT,2022-09-08T00:00:00+00:00,5,1,3,1,-0.4,0.7313
CAKE/USDT,2022-09-08T04:00:00+00:00,3,2,1,0,0.3333,0.8266
CAKE/USDT,2022-09-08T08:00:00+00:00,6,0,4,2,-0.6667,0.5503
CAKE/USDT,2022-09-08T12:00:00+00:00,1,0,1,0,-1.0,0.5122
CAKE/USDT,2022-09-08T16:00:00+00:00,2,1,1,0,0.0,0.9049
CAKE/USDT,2022-09-08T20:00:00+00:00,5,5,0,0,1.0,0.8015
CAKE/USDT,2022-09-09T00:00:00+00:00,0,0,0,0,0.0,0.0
CAKE/USDT,2022-09-09T04:00:00+00:00,1,1,0,0,1.0,0.7868
CAKE/USDT,2022-09-09T08:00:00+00:00,9,3,1,5,0.2222,0.9212
CAKE/USDT,2022-09-09T12:00:00+00:00,4,3,0,1,0.75,0.7202
CAKE/USDT,2022-09-09T16:00:00+00:00,2,1,0,1,0.5,0.6803
CAKE/USDT,2022-09-09T20:00:00+00:00,1,1,0,0,1.0,0.6006
CAKE/USDT,2022-09-10T00:00:00+00:00,10,6,0,4,0.6,0.6088
CAKE/USDT,2022-09-10T04:00:00+00:00,5,0,5,0,-1.0,0.9126
CAKE/USDT,2022-09-10T08:00:00+00:00,10,9,1,0,0.8,0.6233
CAKE/USDT,2022-09-10T12:00:00+00:00,10,9,1,0,0.8,0.9739
CAKE/USDT,2022-09-10T16:00:00+00:00,2,1,1,0,0.0,0.5776
CAKE/USDT,2022-09-10T20:00:00+00:00,3,3,0,0,1.0,0.8932
CAKE/USDT,2022-09-11T00:00:00+00:00,7,4,3,0,0.1429,0.863
CAKE/USDT,2022-09-11T04:00:00+00:00,5,2,2,1,0.0,0.8556
CAKE/USDT,2022-09-11T08:00:00+00:00,5,3,2,0,0.2,0.7535
CAKE/USDT,2022-09-11T12:00:00+00:00,1,0,1,0,-1.0,0.8626
CAKE/USDT,2022-09-11T16:00:00+00:00,1,1,0,0,1.0,0.8405
CAKE/USDT,2022-09-11T20:00:00+00:00,10,2,7,1,-0.5,0.8647
CAKE/USDT,2022-09-12T00:00:00+00:00,8,3,1,4,0.25,0.925
CAKE/USDT,2022-09-12T04:00:00+00:00,10,4,0,6,0.4,0.5807
CAKE/USDT,2022-09-12T08:00:00+00:00,9,3,3,3,0.0,0.9312
